job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
123,greenhouse,7638863,https://job-boards.greenhouse.io/smartsheet/jobs/7638863,,,,,other,other,,,,Chicago,US,,,,,other,,,0,,,,onsite,US,Chicago,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and salary details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1751,greenhouse,7658016,https://job-boards.greenhouse.io/capco/jobs/7658016,,,,,other,other,,,,UK - London,,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
528,greenhouse,6076909,https://job-boards.greenhouse.io/canonical/jobs/6076909,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1601,greenhouse,7141152,https://job-boards.greenhouse.io/capco/jobs/7141152,,,,,other,other,,,,US - Houston,,,,,,other,,,0,,,,onsite,US,Houston,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1115,greenhouse,7627937003,https://job-boards.greenhouse.io/celonis/jobs/7627937003?gh_jid=7627937003,,,,,other,other,,,,Madrid,ES,,,,,other,,,0,,,,onsite,ES,Madrid,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1002,greenhouse,4455251002,https://job-boards.greenhouse.io/levio/jobs/4455251002,,,,,other,other,,,,Calgary,,,,,,other,,,0,,,,onsite,CA,Calgary,full_time,unspecified,,,,,,,,in_review,"Location and employment type are clear, but other details are missing or ambiguous. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
197,greenhouse,7788016002,https://job-boards.greenhouse.io/gomotive/jobs/7788016002,,,,,other,other,,,,United States - Nashville,US,,,,,,,,,,,,onsite,US,United States - Nashville,,,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,4
1407,greenhouse,6914984,https://job-boards.greenhouse.io/appier/jobs/6914984,,,,,other,other,,,,Taipei,,,,,,other,,,0,,,,onsite,TW,Taipei,,unspecified,,,,,,,,in_review,"City is specified but country is missing, and other fields are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1915,greenhouse,7456452,https://job-boards.greenhouse.io/capco/jobs/7456452,,,,,other,other,,,,Brazil - Sao Paulo,,,,,,other,,,0,,,,onsite,BR,Sao Paulo,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
464,greenhouse,1747487,https://job-boards.greenhouse.io/canonical/jobs/1747487,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1184,greenhouse,7540471003,https://job-boards.greenhouse.io/celonis/jobs/7540471003?gh_jid=7540471003,,,,,other,other,,,,Madrid,ES,,,,,other,,,0,,,,onsite,ES,Madrid,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
402,greenhouse,6643484,https://job-boards.greenhouse.io/canonical/jobs/6643484,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1364,greenhouse,7493249,https://job-boards.greenhouse.io/appier/jobs/7493249,,,,,other,other,,,,Tokyo,,,,,,other,,,0,,,,onsite,,Tokyo,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
68,greenhouse,7629449,https://job-boards.greenhouse.io/smartsheet/jobs/7629449,,,,,other,other,,,,Boston,US,,,,,other,,,0,,,,onsite,US,Boston,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1678,greenhouse,7241776,https://job-boards.greenhouse.io/capco/jobs/7241776,,,,,other,other,,,,India - Bengaluru,IN,,,,,,,,0,,,,onsite,IN,Bengaluru,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
369,greenhouse,5140562,https://job-boards.greenhouse.io/canonical/jobs/5140562,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1943,greenhouse,7578401,https://job-boards.greenhouse.io/capco/jobs/7578401,,,,,other,other,,,,,PL,,,,,other,,,0,,,,,PL,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
70,greenhouse,7645517,https://job-boards.greenhouse.io/smartsheet/jobs/7645517,,,,,other,other,,,,Sydney,AU,,,,,other,,,0,,,,onsite,AU,Sydney,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1164,greenhouse,7633386003,https://job-boards.greenhouse.io/celonis/jobs/7633386003?gh_jid=7633386003,,,,,other,other,,,,Paris,FR,,,,,other,,,0,,,,onsite,FR,Paris,,,,,,,,,,in_review,"Title and role family are unknown, employment type and seniority are unspecified. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
1377,greenhouse,7115125,https://job-boards.greenhouse.io/appier/jobs/7115125,,,,,other,other,,,,Tokyo,,,,,,other,,,0,,,,onsite,,Tokyo,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
1581,greenhouse,7544448,https://job-boards.greenhouse.io/capco/jobs/7544448,,,,,other,other,,,,US - Houston,,,,,,other,,,0,,,,onsite,US,Houston,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
592,greenhouse,4656591005,https://job-boards.greenhouse.io/gleanwork/jobs/4656591005,,,,,other,other,,,,Charlotte,,,,,,other,,,0,,,,onsite,US,Charlotte,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, location is assumed to be Charlotte, United States. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
427,greenhouse,5906570,https://job-boards.greenhouse.io/canonical/jobs/5906570,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1420,greenhouse,7582284,https://job-boards.greenhouse.io/appier/jobs/7582284,,,,,other,other,,,,Tokyo,,,,,,other,,,0,,,,onsite,,Tokyo,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
709,greenhouse,4588653005,https://job-boards.greenhouse.io/gleanwork/jobs/4588653005,,,,,other,other,,,,Dallas,,,,,,other,,,0,,,,onsite,US,Dallas,full_time,unspecified,,,,,,,,in_review,"Title and role family are unknown, salary details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1905,greenhouse,7559859,https://job-boards.greenhouse.io/capco/jobs/7559859,,,,,other,other,,,,Brazil - Sao Paulo,,,,,,other,,,0,,,,onsite,BR,Sao Paulo,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
548,greenhouse,4605742005,https://job-boards.greenhouse.io/gleanwork/jobs/4605742005,,,,,other,other,,,,Japan,,,,,,other,,,0,,,,onsite,,,full_time,unspecified,,,,,,,,in_review,"Location and employment type are specified but other details are missing. | rule_review: missing_normalized_title,location_without_country",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
1624,greenhouse,7411438,https://job-boards.greenhouse.io/capco/jobs/7411438,,,,,other,other,,,,US - New York,,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided but not fully consistent, needs more context. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
972,greenhouse,7398239,https://job-boards.greenhouse.io/gofundme/jobs/7398239,,,,,other,other,,,,San Francisco,CA,,,,,other,,,0,,,,onsite,CA,San Francisco,,unspecified,,,,,,,,in_review,"Title and role family are not provided, employment type is missing, salary details are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1276,greenhouse,7648582003,https://job-boards.greenhouse.io/celonis/jobs/7648582003?gh_jid=7648582003,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1635,greenhouse,6299632,https://job-boards.greenhouse.io/capco/jobs/6299632,,,,,other,other,,,,Czech Republic - Brno,,,,,,,,,,,,,onsite,,Brno,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided, but other details are missing or ambiguous. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country,low_confidence,2
1292,greenhouse,6561949003,https://job-boards.greenhouse.io/celonis/jobs/6561949003?gh_jid=6561949003,,,,,other,other,,,,Redwood City,US,,,,,other,,,0,,,,onsite,US,Redwood City,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing or ambiguous. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1546,greenhouse,7309792,https://job-boards.greenhouse.io/capco/jobs/7309792,,,,,other,other,,,,India - Bengaluru,IN,,,,,,,,0,,,,onsite,IN,Bengaluru,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
1950,greenhouse,7621505,https://job-boards.greenhouse.io/capco/jobs/7621505,,,,,other,other,,,,,IN,,,,,other,,,0,,,,,IN,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
33,greenhouse,6470457,https://job-boards.greenhouse.io/smartsheet/jobs/6470457,,,,,other,other,,,,Tokyo,,,,,,other,,,0,,,,onsite,,Tokyo,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
1259,greenhouse,7609777003,https://job-boards.greenhouse.io/celonis/jobs/7609777003?gh_jid=7609777003,,,,,other,other,,,,Madrid,ES,,,,,other,,,0,,,,onsite,ES,Madrid,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1833,greenhouse,7657124,https://job-boards.greenhouse.io/capco/jobs/7657124,,,,,other,other,,,,Belgium - Brussels,,,,,,other,,,0,,,,onsite,,Brussels,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
1931,greenhouse,7169044,https://job-boards.greenhouse.io/capco/jobs/7169044,,,,,other,other,,,,UK - London,,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
